id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
23392,M,1.175,0.9375,0.3,14.5999925,6.123492,3.44446425,3.8271825,9.0
23393,I,1.4625,1.125,0.3875,33.0271675,17.293195,6.2652395,7.75358825,9.0
23394,F,1.4625,1.1625,0.4,25.7129965,9.36446275,6.36446275,8.0796075,11.0
23395,M,1.375,1.075,0.375,23.0481435,10.5176645,4.72019175,7.7961125,11.0
23396,F,1.5375,1.1875,0.4,34.23202125,14.47241975,7.597666,9.07184,11.0
23397,M,1.2875,1.0,0.3125,18.4555245,9.68135425,4.06815325,4.819415,9.0
23398,M,1.525,1.2,0.4375,29.9654215,14.92601175,7.41339425,8.6465975,9.0
23399,F,1.475,1.125,0.375,32.16250775,9.865626,7.29999625,9.4970825,21.0
23400,I,0.5125,0.3625,0.125,1.020582,0.3118445,0.15592225,0.283495,4.0
23401,M,1.5875,1.3125,0.475,37.874932,16.133586,7.98038425,13.60776,11.0
23402,F,1.5125,1.225,0.425,32.98464325,15.52135125,7.2858215,8.731646,10.0
23403,I,1.225,0.9625,0.2875,18.4555245,8.34892775,3.72795925,5.10291,9.0
23404,F,1.4125,1.075,0.375,24.777463,10.6310625,4.63514325,7.93786,11.0
23405,I,1.3125,1.0625,0.3125,18.92329125,8.63242275,3.855532,5.9250455,8.0
23406,I,0.9625,0.75,0.225,9.51125725,4.03980375,1.40330025,2.26796,7.0
23407,I,0.8625,0.6625,0.225,5.10291,2.4097075,1.0489315,1.5592225,7.0
23408,F,1.5625,1.25,0.4875,35.2384285,15.15280775,6.73300625,11.056305,13.0
23409,F,1.125,0.825,0.25,12.076887,4.309124,2.8066005,3.52951275,10.0
23410,I,1.35,1.05,0.3625,21.8007655,9.19941275,4.989512,5.386405,10.0
23411,M,1.5625,1.175,0.4,33.57998275,14.47241975,7.3425205,8.9300925,10.0
23412,F,1.475,1.175,0.4,29.937072,14.0330025,5.23048275,8.788345,13.0
23413,I,1.1625,0.9125,0.2875,12.303683,5.4147545,2.73572675,3.2034935,7.0
23414,I,0.7875,0.575,0.1875,3.6003865,1.54504775,0.97805775,1.13398,6.0
23415,I,0.7,0.525,0.175,3.005047,1.814368,0.60951425,0.8788345,8.0
23416,M,1.425,1.15,0.375,24.42309425,10.64523725,5.54232725,7.087375,8.0
23417,F,1.4875,1.175,0.4,31.70891575,13.7495075,6.67630725,9.07184,12.0
23418,M,1.1875,0.925,0.3125,14.75591475,7.3992195,3.3735905,4.3941725,7.0
23419,M,1.1625,0.95,0.3,13.99047825,5.03203625,3.2601925,4.819415,11.0
23420,M,1.4,1.1,0.375,24.8058125,10.9145575,5.74077375,7.7961125,8.0
23421,I,0.9125,0.6875,0.2125,6.08096775,2.438057,1.31825175,1.91359125,6.0
23422,I,1.3375,0.95,0.3375,17.08057375,8.1930055,3.27436725,5.386405,10.0
23423,M,1.2625,1.0,0.3375,18.0586315,7.35669525,4.12485225,5.6699,9.0
23424,M,1.625,1.275,0.375,32.0065855,16.40018575,5.783298,8.66077225,8.0
23425,M,1.0875,0.85,0.275,10.375917,3.3735905,1.91359125,3.40194,10.0
23426,I,0.8125,0.6625,0.225,6.23689,2.721552,1.2190285,1.984465,7.0
23427,F,1.4125,1.15,0.4,26.60600575,11.15552825,5.62737575,8.50485,9.0
23428,M,1.3,0.9875,0.375,21.772416,8.88756825,4.2240755,7.2291225,15.0
23429,I,0.4375,0.325,0.125,0.89300925,0.29766975,0.1984465,0.35436875,6.0
23430,M,1.625,1.3125,0.4625,39.9444455,16.386011,9.53960675,10.61688775,10.0
23431,F,1.4375,1.125,0.375,22.4244545,9.07184,4.5075705,6.3786375,8.0
23432,M,1.45,1.15,0.375,24.08290025,10.829509,5.0745605,7.7961125,11.0
23433,M,1.3875,1.0625,0.375,21.95668775,8.12213175,4.32329875,6.6621325,8.0
23434,M,1.3125,1.025,0.3125,21.41804725,7.200773,4.479221,7.37087,15.0
23435,I,1.125,0.8375,0.2625,12.94154675,5.68407475,3.2601925,3.231843,8.0
23436,M,1.5625,1.225,0.3875,32.58775025,16.726205,6.64795775,9.4970825,12.0
23437,M,1.3125,1.0125,0.3375,21.47474625,7.654365,5.23048275,6.3786375,15.0
23438,M,1.5625,1.1625,0.375,35.42270025,16.782904,7.654365,7.2291225,9.0
23439,F,1.5125,1.225,0.425,33.0838665,13.08329425,7.4559185,9.4970825,11.0
23440,F,1.375,1.0625,0.3625,19.91552375,9.76640275,4.025629,5.953395,10.0
23441,F,1.6875,1.425,0.4625,49.25725625,19.504456,10.77281,14.2597985,11.0
23442,F,1.475,1.1,0.3625,26.251637,12.85649825,4.86193925,7.6260155,11.0
23443,M,1.175,0.9375,0.3375,17.53416575,8.164656,3.30271675,4.9611625,8.0
23444,I,1.2625,0.9375,0.3375,16.5277585,7.10154975,3.55786225,4.9611625,10.0
23445,M,1.5375,1.1875,0.425,34.23202125,16.0174675,7.47009325,9.07184,11.0
23446,M,1.55,1.175,0.4125,34.3518265,15.15280775,7.01650125,9.2135875,11.0
23447,M,1.2875,0.9875,0.325,17.6617385,6.406987,3.72795925,5.2446575,11.0
23448,I,1.125,0.8625,0.2375,11.5949455,5.45727875,2.26796,3.685435,6.0
23449,F,1.2625,0.975,0.3,15.87572,8.49067525,2.90582375,4.9611625,8.0
23450,F,1.425,1.225,0.3875,32.58775025,14.21727425,6.80388,7.767763,11.0
23451,M,1.625,1.2875,0.4375,39.7743485,19.37688325,8.88756825,9.4970825,12.0
23452,I,0.775,0.5375,0.2,3.61456125,1.31825175,0.623689,1.13398,8.0
23453,I,1.325,1.0625,0.3875,19.74542675,8.63242275,3.6570855,7.2291225,12.0
23454,F,1.6125,1.25,0.475,36.61337925,17.8885345,6.95980225,11.056305,12.0
23455,M,1.5625,1.2375,0.5,32.6302745,13.62193475,6.4353365,11.056305,12.0
23456,M,1.675,1.3125,0.4375,38.68289275,15.15280775,7.9095105,11.623295,11.0
23457,F,1.6,1.25,0.4625,38.782116,13.947954,7.3425205,11.1980525,12.0
23458,I,0.9875,0.7375,0.2375,8.4198015,3.78465825,1.60174675,2.26796,7.0
23459,M,1.3375,1.025,0.375,20.11397025,8.334753,5.0745605,6.6621325,10.0
23460,I,0.8375,0.6375,0.1875,5.31553125,2.211261,1.14815475,1.2757275,6.0
23461,M,0.9,0.7,0.2875,6.80388,2.9766975,1.91359125,2.1262125,9.0
23462,I,0.9625,0.75,0.25,7.10154975,3.515338,1.57339725,2.26796,6.0
23463,M,1.375,1.0875,0.3875,23.643483,9.241937,5.726599,6.520385,13.0
23464,I,0.7125,0.5375,0.1875,3.52951275,1.417475,0.793786,0.9922325,7.0
23465,M,1.4375,1.125,0.4,29.48348,12.54465375,6.2652395,8.6465975,15.0
23466,M,1.0625,0.8125,0.2875,9.4970825,3.18931875,1.70097,3.96893,11.0
23467,F,1.525,1.175,0.375,32.1199835,13.2392165,6.2652395,8.788345,11.0
23468,M,1.5625,1.225,0.425,33.1405655,16.045817,6.08096775,8.6465975,9.0
23469,I,1.375,1.0875,0.35,21.659018,9.241937,4.52174525,6.0384435,8.0
23470,M,1.5375,1.1875,0.425,33.8776525,13.11164375,7.52679225,8.9300925,10.0
23471,F,1.35,1.0125,0.375,22.5378525,8.17883075,4.4508715,7.2291225,11.0
23472,F,1.425,1.125,0.4875,21.50309575,7.10154975,4.23825025,6.9456275,17.0
23473,I,0.95,0.7125,0.2375,7.52679225,3.78465825,1.88524175,2.1262125,7.0
23474,F,1.5375,1.225,0.425,32.36095425,16.0174675,6.747181,8.9300925,10.0
23475,M,1.5,1.2375,0.4125,31.51046925,12.303683,6.973977,9.7805775,15.0
23476,M,1.225,0.95,0.35,17.90270925,5.1312595,3.8271825,6.0951425,11.0
23477,I,1.1125,0.875,0.3125,11.1413535,4.60679375,2.67902775,3.2601925,7.0
23478,M,1.5625,1.225,0.4125,32.601925,14.92601175,7.1724235,8.9300925,10.0
23479,M,0.8375,0.625,0.2375,6.44951125,2.65067825,1.587572,1.984465,10.0
23480,M,0.9,0.675,0.2125,7.24329725,3.92640575,1.51669825,1.8427175,9.0
23481,M,1.45,1.125,0.3625,25.51455,11.07047975,5.68407475,8.0796075,9.0
23482,M,1.525,1.225,0.4375,34.0194,15.705623,7.66853975,9.07184,9.0
23483,F,1.5,1.175,0.375,31.127751,15.5071765,6.56290925,7.6827145,8.0
23484,I,0.8,0.6125,0.1875,4.762716,2.041164,1.17650425,1.70097,7.0
23485,I,1.15,0.9,0.3375,13.39513875,5.76912325,2.84912475,4.6776675,8.0
23486,M,1.5875,1.25,0.45,33.8776525,14.4865945,6.973977,11.056305,10.0
23487,F,1.3375,1.0625,0.325,21.6873675,8.77417025,4.43669675,7.087375,13.0
23488,F,1.8125,1.375,0.5375,49.8100715,20.0430965,9.525432,23.1048425,12.0
23489,I,0.4,0.3,0.0875,0.5953395,0.21262125,0.12757275,0.1417475,3.0
23490,M,1.45,1.1375,0.375,24.720764,10.24834425,4.83358975,7.2291225,8.0
23491,I,1.1,0.8875,0.3125,11.77921725,6.02426875,2.67902775,3.8271825,10.0
23492,M,1.35,1.025,0.35,21.035329,9.6671795,4.40834725,5.386405,14.0
23493,I,1.3375,1.0375,0.375,26.29416125,10.0640725,6.8322295,8.12213175,10.0
23494,I,1.1875,0.95,0.3,15.12445825,6.2652395,3.8838815,4.1106775,7.0
23495,F,1.4,1.0625,0.3,21.999212,9.42620875,4.4508715,5.2446575,8.0
23496,M,1.5375,1.2125,0.4375,32.98464325,14.4298955,6.36446275,9.4403835,11.0
23497,F,1.65,1.325,0.5125,47.4854125,21.16290175,11.7083435,12.45960525,11.0
23498,F,1.75,1.4,0.4875,47.513762,23.5584345,9.42620875,13.60776,10.0
23499,F,1.35,1.05,0.4125,20.8935815,7.994559,4.37999775,6.0951425,10.0
23500,F,1.55,1.225,0.425,31.19862475,11.8784405,6.4920355,11.3398,17.0
23501,F,1.375,1.0375,0.3375,22.38193025,12.20445975,4.9044635,5.5281525,9.0
23502,F,1.6375,1.4,0.4125,47.21881275,20.2131935,11.24057675,12.6155275,19.0
23503,I,1.1375,0.8875,0.2625,12.34620725,5.37223025,2.494756,4.1106775,8.0
23504,I,0.625,0.4875,0.15,2.0128145,0.9355335,0.5386405,0.60951425,4.0
23505,I,1.1,0.875,0.3,11.43902325,4.9611625,2.1262125,3.69960975,7.0
23506,F,1.2,0.925,0.4125,18.597272,6.27941425,3.92640575,6.23689,14.0
23507,M,1.5625,1.2,0.4375,35.50774875,17.3215445,6.4353365,8.0796075,11.0
23508,I,1.5375,1.15,0.375,27.91008275,9.87980075,6.78970525,8.50485,11.0
23509,M,1.65,1.3125,0.4875,43.27551175,19.29183475,9.22776225,10.56018875,10.0
23510,M,1.6,1.25,0.5625,38.03085425,15.365429,10.56018875,11.623295,11.0
23511,F,1.6,1.2625,0.4375,31.2694985,12.47378,6.59125875,11.056305,12.0
23512,M,1.325,1.025,0.325,19.17843675,5.59902625,3.8838815,5.20213325,9.0
23513,I,1.0125,0.75,0.2125,8.674947,3.58621175,1.8427175,2.1262125,7.0
23514,I,1.025,0.775,0.225,8.40562675,3.458639,1.6159215,2.83495,8.0
23515,I,0.95,0.7125,0.2125,6.53455975,2.9199985,1.43164975,2.1262125,7.0
23516,M,1.6375,1.2125,0.375,39.19318375,19.00833975,9.11436425,10.886208,10.0
23517,I,1.2125,0.95,0.3125,14.72756525,6.7188315,3.04757125,4.53592,9.0
23518,I,1.025,0.7875,0.2625,9.87980075,4.63514325,2.324659,2.6932025,6.0
23519,M,1.5,1.1625,0.4125,31.581343,14.67086625,6.95980225,8.6465975,9.0
23520,I,0.9375,0.725,0.2,7.95203475,3.33106625,1.4458245,1.587572,6.0
23521,M,1.7375,1.3375,0.5375,56.1603595,19.94387325,12.870673,14.5999925,16.0
23522,F,1.575,1.2125,0.375,30.71668325,14.911837,7.0023265,8.788345,10.0
23523,F,1.65,1.325,0.4625,48.00987825,24.7491135,10.44679075,12.3320325,11.0
23524,M,1.4125,1.1,0.3625,21.21960075,9.6671795,4.706017,6.633783,9.0
23525,I,1.3625,1.05,0.3125,22.35358075,10.5176645,4.479221,6.6621325,8.0
23526,I,1.2,0.9125,0.3125,18.597272,9.2702865,3.9972795,4.252425,8.0
23527,M,1.1125,0.8125,0.25,10.6310625,4.9611625,2.50893075,3.40194,9.0
23528,I,0.6875,0.4375,0.1,2.67902775,1.077281,0.52446575,0.5953395,6.0
23529,M,1.45,1.1625,0.4125,29.7386255,12.6722265,6.13766675,8.3631025,10.0
23530,F,1.675,1.3375,0.4125,35.3518265,14.35902175,8.60407325,11.90679,16.0
23531,I,1.3375,0.975,0.3125,16.76872925,9.82310175,3.18931875,4.53592,9.0
23532,F,1.6125,1.275,0.4,32.98464325,14.13222575,7.767763,8.9300925,13.0
23533,M,1.6375,1.275,0.525,45.68521925,20.8368825,9.7805775,9.7805775,10.0
23534,I,1.1625,0.875,0.2625,12.303683,5.51397775,2.721552,3.685435,7.0
23535,F,1.675,1.3125,0.475,44.4803655,18.9091165,9.6671795,11.6516445,11.0
23536,I,1.2125,0.925,0.3,14.004653,6.293589,2.9199985,4.252425,7.0
23537,M,1.4375,1.1375,0.4375,31.071052,13.947954,7.07320025,7.824462,11.0
23538,M,1.425,1.125,0.375,24.84833675,12.530479,5.273007,6.80388,11.0
23539,I,1.0375,0.8125,0.25,8.12213175,3.5436875,1.6159215,2.6932025,7.0
23540,I,1.6,1.2875,0.4125,36.04638925,17.90270925,8.63242275,9.36950975,10.0
23541,I,1.1875,0.9,0.25,13.8062065,5.54232725,2.9199985,3.855532,7.0
23542,I,0.5875,0.4,0.1,1.31825175,0.4252425,0.29766975,0.510291,4.0
23543,M,1.4375,1.125,0.3625,26.3933845,10.77281,5.93922025,8.0796075,11.0
23544,I,1.0875,0.8375,0.3,11.94931425,4.9611625,2.494756,3.685435,8.0
23545,I,0.9125,0.7125,0.2125,6.7188315,3.04757125,1.11980525,1.984465,6.0
23546,I,0.4375,0.3125,0.125,0.66621325,0.3118445,0.18427175,0.226796,6.0
23547,F,1.6125,1.25,0.475,38.00250475,16.9246515,9.4970825,12.8990225,10.0
23548,M,1.65,1.325,0.5125,43.488133,16.0174675,9.015141,14.21727425,17.0
23549,M,1.1625,0.9,0.3,13.04077,5.839997,3.2034935,4.1106775,10.0
23550,I,0.725,0.575,0.2125,3.92640575,1.6159215,0.737087,1.2190285,6.0
23551,F,1.4875,1.175,0.3875,29.5118295,12.94154675,6.690482,9.07184,12.0
23552,I,1.4375,1.1625,0.3875,29.86619825,11.679994,6.67630725,9.07184,9.0
23553,I,0.875,0.6625,0.2,5.10291,2.5798045,1.09145575,1.8427175,6.0
23554,F,1.6125,1.275,0.45,40.1145425,16.42853525,7.72523875,11.056305,11.0
23555,I,0.825,0.6625,0.2125,5.59902625,2.11203775,1.31825175,1.984465,6.0
23556,M,1.425,1.0875,0.375,24.50814275,12.26115875,4.60679375,5.953395,9.0
23557,M,1.45,1.1,0.4,29.97959625,12.65805175,7.540967,8.6465975,10.0
23558,M,1.3375,1.0,0.4125,22.849697,8.97261675,4.7910655,6.80388,11.0
23559,I,1.3,1.0,0.3,17.95940825,8.3064035,3.67126025,4.819415,9.0
23560,M,1.6375,1.3125,0.475,38.11590275,19.5895045,8.49067525,11.3398,12.0
23561,I,0.8875,0.65,0.225,5.06038575,2.25378525,1.48834875,1.70097,8.0
23562,M,1.3375,1.025,0.3375,21.8007655,11.35397475,4.86193925,5.10291,9.0
23563,I,0.7375,0.55,0.1875,3.67126025,1.474174,0.793786,0.9922325,5.0
23564,F,1.575,1.2625,0.4375,38.14425225,16.782904,9.015141,10.6877615,10.0
23565,I,0.7375,0.525,0.1875,3.64291075,1.417475,1.077281,0.9922325,5.0
23566,M,1.6125,1.25,0.4375,36.0322145,16.0741665,8.2497045,9.93649975,13.0
23567,F,1.7,1.425,0.5,52.34735175,25.47202575,11.566596,14.17475,11.0
23568,F,1.3,1.0,0.3125,19.43358225,8.164656,4.1106775,5.10291,10.0
23569,M,1.6375,1.25,0.475,42.297454,20.45416425,9.412034,10.0640725,10.0
23570,I,0.9375,0.725,0.25,7.55514175,3.35941575,1.7293195,2.2963095,7.0
23571,M,1.65,1.325,0.45,40.63900825,11.8784405,7.47009325,13.834556,16.0
23572,F,1.25,0.9625,0.3125,15.83319575,7.9095105,3.175144,4.46504625,8.0
23573,M,1.55,1.15,0.375,30.8159065,13.36678925,6.22271525,8.80251975,10.0
23574,M,1.5625,1.2,0.4,30.43318825,11.60912025,6.64795775,10.2341695,14.0
23575,M,1.575,1.2125,0.4125,31.581343,11.509897,6.973977,9.355335,18.0
23576,M,1.525,1.2,0.3875,34.416293,11.0846545,8.37727725,10.0640725,15.0
23577,M,1.475,1.175,0.4,26.705229,11.736693,5.726599,8.6465975,10.0
23578,I,1.05,0.7875,0.25,11.04213025,6.5487345,2.62232875,3.118445,8.0
23579,M,1.6125,1.2375,0.45,41.5887165,18.01610725,8.17883075,11.3681495,10.0
23580,M,1.225,1.0,0.3625,20.08562075,7.93786,4.12485225,7.087375,11.0
23581,M,1.6375,1.25,0.5375,46.13881125,22.80717275,10.0073735,13.664459,9.0
23582,I,0.8875,0.675,0.2375,6.0384435,2.42388225,1.48834875,1.85689225,8.0
23583,M,1.5,1.1625,0.4,35.19590425,15.03940975,7.654365,9.63883,14.0
23584,M,1.1625,0.8875,0.3125,13.39513875,5.6982495,3.061746,3.685435,8.0
23585,M,1.4125,1.1125,0.45,23.43086175,8.63242275,4.195726,8.9300925,13.0
23586,I,1.05,0.8125,0.2875,10.58853825,5.59902625,1.814368,2.494756,8.0
23587,M,1.3,1.075,0.3625,23.85610425,9.90815025,5.48562825,6.0384435,11.0
23588,M,1.625,1.2625,0.475,39.41997975,19.447757,9.8372765,9.07184,11.0
23589,I,0.975,0.725,0.25,7.55514175,3.5436875,1.5025235,2.2963095,6.0
23590,F,1.45,1.15,0.275,24.720764,10.319218,4.89028875,7.27164675,15.0
23591,I,1.3,1.0375,0.375,16.42853525,7.6260155,4.592619,5.2446575,9.0
23592,M,1.5,1.2,0.3375,26.01066625,11.3114505,5.6415505,7.711064,8.0
23593,I,1.125,0.8375,0.275,12.813974,5.37223025,2.948348,3.84135725,7.0
23594,M,1.5375,1.3125,0.4375,40.69570725,16.25843825,7.994559,13.04077,20.0
23595,M,1.45,1.15,0.45,27.34309275,12.82814875,6.30776375,8.50485,19.0
23596,F,0.9875,0.75,0.2625,7.9662095,3.55786225,1.6159215,2.1262125,6.0
23597,M,1.4625,1.225,0.3625,32.95629375,15.3370795,7.07320025,8.1930055,11.0
23598,F,1.3125,1.0625,0.3875,24.50814275,7.37087,5.88252125,7.37087,16.0
23599,F,1.525,1.225,0.425,31.2694985,12.94154675,6.1518415,10.035723,9.0
23600,F,1.3125,1.0125,0.4,24.62154075,8.46232575,6.13766675,7.7961125,20.0
23601,I,1.2375,0.95,0.3,14.118051,6.13766675,2.6932025,4.252425,8.0
23602,M,1.4625,1.15,0.3875,27.4139665,11.8217415,6.293589,8.29222875,11.0
23603,I,0.825,0.5625,0.175,4.309124,1.7860185,0.9355335,1.2757275,6.0
23604,I,1.4375,1.125,0.4,23.3883375,10.149121,4.422522,6.463686,11.0
23605,I,0.6875,0.5,0.15,2.608154,1.1056305,0.66621325,0.7654365,5.0
23606,M,1.4375,1.1125,0.425,25.50037525,11.0846545,4.91863825,7.7961125,11.0
23607,M,1.3125,1.0125,0.3,23.79940525,11.35397475,4.63514325,5.5281525,12.0
23608,F,1.3125,1.0,0.4,21.41804725,7.654365,5.216308,7.2291225,14.0
23609,I,0.95,0.6875,0.2625,8.618248,4.2240755,1.7293195,2.28213475,8.0
23610,M,1.125,0.875,0.3,13.39513875,5.556502,2.891649,3.8271825,18.0
23611,F,1.5875,1.25,0.3875,40.49726075,13.99047825,7.994559,12.0485375,14.0
23612,M,1.45,1.125,0.3875,28.19357775,12.870673,6.066793,7.5126175,10.0
23613,F,1.6875,1.3,0.5125,38.82464025,15.0535845,7.9662095,12.48795475,17.0
23614,I,0.875,0.6625,0.225,5.25883225,2.2396105,1.03475675,1.70097,7.0
23615,I,0.9,0.675,0.225,6.0951425,2.2396105,1.304077,1.984465,6.0
23616,M,1.225,0.925,0.275,13.777857,5.14543425,2.93417325,3.5436875,7.0
23617,I,0.4125,0.2625,0.0875,0.49611625,0.170097,0.09922325,0.1417475,4.0
23618,F,1.5125,1.1875,0.475,27.499015,9.90815025,5.40057975,10.0640725,18.0
23619,I,0.725,0.5625,0.1875,4.082328,2.438057,0.94970825,1.2757275,6.0
23620,I,1.05,0.7625,0.225,9.525432,4.46504625,2.22543575,2.90582375,7.0
23621,F,1.8625,1.5125,0.525,63.389482,33.38153625,15.592225,16.726205,11.0
23622,M,1.4125,1.1625,0.3625,30.1922175,13.60776,6.22271525,7.2291225,11.0
23623,I,1.2375,0.95,0.3,16.76872925,7.72523875,3.572037,5.2446575,8.0
23624,I,1.3125,1.0125,0.325,23.94115275,11.04213025,5.62737575,6.80388,8.0
23625,F,1.35,1.025,0.3625,22.8213475,8.06543275,5.1312595,6.0951425,11.0
23626,F,1.75,1.35,0.5,50.802304,19.66037825,10.4042665,14.84096325,14.0
23627,I,0.925,0.6875,0.225,5.443104,2.2963095,1.54504775,1.984465,7.0
23628,M,1.5,1.2375,0.425,34.5580405,12.6722265,8.0796075,9.07184,8.0
23629,I,1.4375,1.0375,0.35,23.700182,11.3681495,5.6415505,6.0951425,9.0
23630,M,1.6,1.3125,0.425,38.55532,16.839603,8.6465975,9.76640275,18.0
23631,F,1.4625,1.15,0.4,26.138239,12.20445975,5.896696,7.41339425,9.0
23632,M,1.125,0.85,0.325,11.6516445,5.51397775,2.42388225,2.87747425,6.0
23633,M,1.55,1.2125,0.4,35.50774875,16.37183625,8.4198015,8.9300925,12.0
23634,F,1.5625,1.2125,0.4375,37.74735925,16.59863225,8.60407325,11.623295,12.0
23635,M,1.7,1.3875,0.425,59.1654065,28.6613445,11.566596,14.64251675,12.0
23636,F,1.875,1.425,0.5125,62.3972495,28.67551925,12.40290625,12.417081,13.0
23637,I,0.925,0.7125,0.225,6.39281225,2.84912475,1.20485375,1.984465,7.0
23638,M,1.1875,0.8875,0.3,13.02659525,5.613201,2.70737725,3.8271825,10.0
23639,I,1.35,1.0375,0.3,18.58309725,8.66077225,3.72795925,4.6776675,7.0
23640,I,0.9,0.6625,0.2,6.33611325,2.65067825,1.48834875,1.871067,6.0
23641,M,1.475,1.1625,0.4,32.601925,12.813974,7.15824875,7.540967,8.0
23642,I,1.3125,1.025,0.4125,19.901349,7.767763,4.60679375,6.0951425,9.0
23643,I,1.3125,1.025,0.325,20.25571775,9.87980075,4.422522,5.0178615,8.0
23644,F,1.6125,1.2875,0.475,45.7844425,18.49804875,10.3475675,11.4815475,10.0
23645,M,1.475,1.1625,0.4125,29.937072,12.99824575,6.2085405,8.50485,11.0
23646,M,1.5625,1.1875,0.3875,32.89959475,16.3009625,6.917278,8.77417025,9.0
23647,M,1.5,1.1875,0.3875,31.22697425,13.93377925,7.314171,9.4970825,11.0
23648,M,1.7125,1.375,0.575,64.4384135,22.5378525,11.8784405,18.427175,16.0
23649,F,1.375,1.075,0.425,22.04173625,9.865626,5.3013565,6.6621325,9.0
23650,I,0.775,0.6125,0.1875,4.29494925,2.0128145,0.89300925,1.417475,6.0
23651,F,1.4875,1.1625,0.3625,25.92561775,11.69416875,5.10291,6.80388,8.0
23652,I,0.8375,0.65,0.2125,5.0745605,2.4097075,1.077281,1.70097,8.0
23653,F,1.5875,1.2875,0.425,37.194544,15.06775925,6.67630725,11.1980525,13.0
23654,I,0.9375,0.7,0.25,8.46232575,3.458639,1.80019325,2.551455,7.0
23655,F,1.6625,1.3125,0.4625,38.55532,20.82270775,9.99319875,10.489315,11.0
23656,M,1.3375,1.05,0.3875,23.5017355,10.02154825,5.91087075,6.81805475,8.0
23657,I,1.4125,1.075,0.3875,22.2543575,9.87980075,4.706017,7.93786,10.0
23658,I,1.5875,1.275,0.3875,40.44056175,17.8885345,8.8166945,13.04077,14.0
23659,F,1.7625,1.4125,0.5,50.2636635,22.80717275,11.5949455,14.9827108,22.0
23660,I,0.6625,0.4375,0.1625,1.80019325,0.77961125,0.226796,0.56699,5.0
23661,M,1.4375,1.125,0.325,24.7491135,10.47514025,5.88252125,7.37087,10.0
23662,I,0.75,0.55,0.1875,3.9972795,1.5025235,1.51669825,0.9922325,5.0
23663,M,1.3125,1.0125,0.35,17.90270925,8.34892775,3.18931875,5.17378375,9.0
23664,F,1.625,1.275,0.4125,30.8159065,13.13999325,7.257472,8.9300925,12.0
23665,I,0.8125,0.6,0.225,4.43669675,2.381358,0.963883,1.70097,6.0
23666,I,1.0,0.8125,0.25,8.23552975,3.96893,1.77184375,2.83495,10.0
23667,M,1.65,1.3125,0.5375,45.7277435,16.4143605,9.05766525,12.757275,15.0
23668,I,1.25,0.9375,0.35,14.81261375,6.7755305,3.75630875,4.3941725,9.0
23669,I,1.0375,0.7625,0.25,10.41844125,3.84135725,2.0128145,2.9199985,10.0
23670,M,1.25,0.975,0.3125,18.597272,8.34892775,3.52951275,4.819415,8.0
23671,M,1.425,1.125,0.3875,28.44872325,10.41844125,4.706017,8.3631025,19.0
23672,I,0.9375,0.7625,0.2375,8.50485,3.61456125,1.63009625,2.6932025,7.0
23673,F,1.625,1.3125,0.475,38.4702715,12.587178,9.07184,11.1980525,8.0
23674,M,1.3125,1.0125,0.325,18.01610725,7.5126175,4.40834725,4.9611625,9.0
23675,I,1.2125,0.9375,0.3,16.11669075,7.087375,3.9405805,4.40834725,9.0
23676,M,1.55,1.275,0.425,31.87901275,14.81261375,6.67630725,9.7805775,10.0
23677,M,1.2375,0.975,0.2875,16.51358375,7.087375,3.75630875,4.3941725,9.0
23678,F,1.5375,1.225,0.4125,33.5374585,18.14368,5.82582225,9.19941275,12.0
23679,I,1.1875,0.9,0.375,15.57805025,6.860579,3.50116325,5.2446575,14.0
23680,F,1.8,1.4625,0.5,50.39123625,23.926978,10.39009175,12.190285,11.0
23681,F,1.4125,1.075,0.3875,22.97726975,9.8372765,4.3941725,6.80388,10.0
23682,I,1.4625,1.15,0.4,22.11261,9.62465525,5.62737575,6.6621325,10.0
23683,M,1.55,1.275,0.4125,37.74735925,16.45688475,8.12213175,11.679994,11.0
23684,F,1.625,1.25,0.4375,34.06192425,15.52135125,8.1363065,9.07184,11.0
23685,F,1.3125,1.075,0.3875,21.47474625,7.8528115,4.0539785,7.37087,19.0
23686,I,0.9625,0.7625,0.25,8.5331995,3.515338,1.8427175,2.324659,7.0
23687,F,1.6125,1.3,0.4375,42.354153,15.1669825,7.35669525,16.44271,16.0
23688,F,1.5,1.2,0.375,29.01571325,11.9351395,7.597666,8.50485,13.0
23689,M,1.625,1.25,0.4125,34.74231225,15.35125425,8.1363065,8.9300925,10.0
23690,I,1.0625,0.8125,0.2375,10.2341695,4.83358975,1.88524175,2.1262125,7.0
23691,F,1.3625,1.05,0.3375,23.7285315,11.736693,4.77689075,5.953395,8.0
23692,F,1.45,1.125,0.3375,24.38057,11.32562525,5.5848515,6.747181,8.0
23693,M,1.2625,0.9625,0.3125,13.777857,5.839997,2.721552,4.252425,8.0
23694,F,1.375,1.0625,0.375,24.7491135,8.91591775,5.1312595,7.087375,10.0
23695,I,1.3,1.0,0.375,16.99552525,7.18659825,3.64291075,5.386405,9.0
23696,I,1.35,1.0375,0.325,15.83319575,6.123492,3.9405805,4.819415,7.0
23697,F,1.575,1.2375,0.4,34.6714385,15.1102835,7.4559185,9.48290775,12.0
23698,I,0.7,0.525,0.1875,3.24601775,1.34660125,0.75126175,0.9922325,4.0
